Hours Studied,Previous Scores,Extracurricular Activities,Sleep Hours,Sample Question Papers Practiced,Performance Index
9.0,66,No,6.0,9.0,63.0
9.0,96,Yes,8.0,9.0,99.0
1.0,45,Yes,4.0,5.0,17.0
4.997325309261116,71,No,7.0,7.0,47.0
3.0,47,No,4.0,2.0,24.0
4.0,95,Yes,5.0,6.0,80.0
9.0,78,No,8.0,8.0,79.0
6.0,60,Yes,4.0,3.0,49.0
1.0,57,No,4.0,6.0,27.0
4.997325309261116,53,No,9.0,6.0,51.0
6.0,54,No,4.0,9.0,41.0
4.0,81,Yes,9.0,8.0,67.0
4.0,65,Yes,9.0,2.0,48.0
3.0,92,No,5.0,0.0,72.0
7.0,83,No,9.0,7.0,75.0
3.0,71,No,5.0,3.0,48.0
2.0,78,No,9.0,1.0,58.0
8.0,67,No,9.0,4.0,62.0
4.0,99,No,5.0,3.0,83.0
8.0,78,No,4.0,0.0,68.0
1.0,82,No,7.0,6.0,55.0
5.0,71,Yes,8.0,3.0,55.0
9.0,52,Yes,8.0,7.0,49.0
1.0,54,Yes,5.0,8.0,27.0
4.0,57,Yes,4.0,7.0,38.0
6.0,78,No,7.0,0.0,66.0
8.0,45,Yes,6.0,7.0,37.0
3.0,94,Yes,5.0,4.0,72.0
5.0,50,No,6.0,0.0,34.0
4.997325309261116,71,Yes,8.0,8.0,68.0
1.0,79,Yes,8.0,8.0,56.0
7.0,59,Yes,7.0,6.0,52.0
8.0,72,Yes,7.0,6.0,67.0
8.0,79,Yes,6.0,0.0,69.0
9.0,47,No,8.0,8.0,45.0
6.0,90,No,7.0,0.0,76.0
6.0,74,No,7.0,6.0,65.0
2.0,44,Yes,8.0,8.0,26.0
3.0,74,Yes,8.0,8.0,54.0
4.0,86,Yes,4.0,4.0,68.0
4.0,53,No,9.0,5.0,34.0
8.0,60,Yes,7.0,1.0,56.0
1.0,86,Yes,6.0,1.0,63.0
4.0,63,Yes,5.0,9.0,47.0
4.0,56,Yes,5.0,8.0,40.0
1.0,57,No,8.0,0.0,31.0
3.0,73,No,9.0,9.0,56.0
5.0,51,Yes,6.0,4.0,36.0
4.997325309261116,55,No,4.0,6.0,41.0
9.0,43,No,7.0,9.0,43.0
9.0,64,No,4.0,5.0,61.0
9.0,73,Yes,6.0,5.0,69.0
1.0,67,No,4.0,5.0,44.0
9.0,85,No,6.5290777158481434,7.0,82.0
4.997325309261116,50,Yes,5.0,6.0,48.0
2.0,52,No,8.0,4.0,27.0
1.0,70,No,7.0,9.0,45.0
1.0,99,No,8.0,1.0,75.0
6.0,64,Yes,6.0,9.0,54.0
9.0,78,Yes,6.0,5.0,76.0
7.0,49,No,7.0,9.0,44.0
5.0,63,Yes,7.0,4.0,50.0
2.0,40,Yes,5.0,3.0,17.0
1.0,92,Yes,4.0,9.0,66.0
2.0,64,No,5.0,4.0,42.0
1.0,67,No,8.0,8.0,42.0
3.0,75,Yes,4.0,1.0,56.0
6.0,57,No,7.0,5.0,48.0
8.0,45,Yes,6.0,8.0,40.0
3.0,41,Yes,8.0,9.0,24.0
9.0,42,No,5.0,4.0,38.0
5.0,85,Yes,9.0,5.0,73.0
4.997325309261116,47,Yes,9.0,9.0,40.0
8.0,70,Yes,7.0,3.0,62.0
4.997325309261116,87,Yes,4.0,4.0,65.0
2.0,89,Yes,4.0,0.0,68.0
5.0,45,No,6.0,0.0,30.0
1.0,53,Yes,7.0,9.0,31.0
4.997325309261116,42,No,7.0,3.0,15.0
9.0,87,Yes,8.0,9.0,89.0
7.0,40,Yes,8.0,2.0,33.0
6.0,83,No,4.0,4.0,72.0
9.0,69,No,9.0,9.0,64.0
7.0,85,Yes,9.0,7.0,78.0
5.0,58,Yes,5.0,0.0,40.0
9.0,93,Yes,4.0,4.0,91.0
6.0,58,Yes,9.0,4.0,49.0
6.0,48,Yes,8.0,1.0,38.0
4.0,46,No,8.0,4.0,28.0
1.0,85,No,8.0,7.0,62.0
5.0,76,Yes,4.0,9.0,62.0
9.0,89,No,7.0,6.0,89.0
8.0,80,No,5.0,1.0,74.0
8.0,92,Yes,5.0,5.0,85.0
5.0,46,No,8.0,9.0,33.0
9.0,48,Yes,6.0,0.0,41.0
3.0,43,No,4.0,9.0,24.0
4.997325309261116,64,No,9.0,9.0,47.0
1.0,88,No,9.0,2.0,65.0
9.0,51,No,7.0,5.0,50.0
6.0,45,No,8.0,8.0,35.0
4.997325309261116,57,Yes,6.0,0.0,30.0
8.0,79,No,8.0,5.0,76.0
9.0,60,Yes,6.0,1.0,55.0
9.0,54,No,5.0,8.0,49.0
2.0,42,No,6.0,1.0,19.0
2.0,41,No,5.0,2.0,15.0
7.0,95,Yes,5.0,1.0,86.0
4.0,94,No,4.0,3.0,77.0
1.0,80,No,6.0,3.0,55.0
8.0,79,Yes,7.0,9.0,77.0
2.0,98,Yes,7.0,0.0,74.0
3.0,43,Yes,6.0,7.0,23.0
4.997325309261116,71,No,4.0,4.0,56.0
3.0,41,No,7.0,7.0,18.0
7.0,85,No,8.0,5.0,76.0
7.0,68,No,7.0,1.0,57.0
2.0,41,Yes,4.0,6.0,13.0
7.0,73,Yes,5.0,9.0,64.0
6.0,66,No,6.5290777158481434,8.0,54.0
9.0,99,Yes,5.0,6.0,97.0
9.0,93,Yes,4.0,4.0,89.0
2.0,78,Yes,5.0,3.0,53.0
7.0,83,No,5.0,7.0,74.0
5.0,77,Yes,4.0,5.0,61.0
6.0,57,No,8.0,4.0,41.0
1.0,75,No,7.0,6.0,48.0
7.0,58,No,4.0,2.0,48.0
6.0,66,Yes,4.0,8.0,54.0
4.0,84,Yes,6.0,3.0,67.0
1.0,59,Yes,5.0,3.0,34.0
9.0,60,Yes,9.0,7.0,60.0
4.0,62,No,8.0,5.0,46.0
2.0,69,No,9.0,0.0,45.0
8.0,64,No,6.0,1.0,56.0
2.0,70,Yes,8.0,8.0,49.0
5.0,66,Yes,5.0,5.0,49.0
6.0,73,Yes,9.0,6.0,65.0
8.0,47,No,5.0,8.0,39.0
4.997325309261116,58,No,5.0,2.0,33.0
4.997325309261116,80,Yes,7.0,4.0,55.0
4.0,65,No,8.0,4.0,50.0
5.0,67,No,8.0,9.0,52.0
9.0,43,Yes,6.0,6.0,43.0
7.0,70,Yes,4.0,1.0,58.0
7.0,55,No,5.0,3.0,45.0
4.997325309261116,90,Yes,5.0,3.0,81.0
5.0,49,No,9.0,7.0,36.0
5.0,77,Yes,6.0,9.0,64.0
1.0,87,No,8.0,2.0,57.0
9.0,49,Yes,7.0,1.0,46.0
6.0,84,Yes,8.0,8.0,76.0
9.0,48,Yes,7.0,3.0,43.0
3.0,78,No,7.0,8.0,58.0
4.997325309261116,75,No,8.0,5.0,61.0
2.0,90,Yes,9.0,0.0,72.0
5.0,97,No,5.0,2.0,82.0
8.0,75,No,7.0,6.0,69.0
2.0,58,Yes,9.0,8.0,35.0
8.0,99,Yes,6.0,7.0,91.0
4.0,58,Yes,6.0,4.0,40.0
1.0,51,No,7.0,7.0,26.0
5.0,52,Yes,5.0,1.0,34.0
1.0,64,No,7.0,2.0,35.0
7.0,75,No,6.0,7.0,67.0
8.0,64,No,6.0,8.0,60.0
3.0,67,Yes,8.0,9.0,48.0
3.0,81,Yes,5.0,7.0,62.0
7.0,92,No,8.0,3.0,84.0
4.997325309261116,78,No,9.0,5.0,67.0
3.0,69,Yes,9.0,4.0,50.0
8.0,44,Yes,9.0,3.0,42.0
3.0,56,Yes,4.0,8.0,37.0
7.0,57,Yes,9.0,9.0,50.0
2.0,82,Yes,7.0,2.0,61.0
1.0,86,Yes,8.0,0.0,61.0
6.0,60,Yes,9.0,6.0,48.0
8.0,61,Yes,5.0,9.0,56.0
1.0,78,Yes,9.0,7.0,54.0
9.0,89,No,7.0,2.0,86.0
3.0,97,Yes,7.0,2.0,77.0
3.0,96,Yes,7.0,5.0,77.0
4.0,45,No,7.0,1.0,25.0
1.0,89,Yes,7.0,5.0,67.0
4.997325309261116,55,Yes,5.0,4.0,51.0
3.0,41,No,4.0,6.0,20.0
4.0,90,Yes,6.0,8.0,74.0
1.0,40,No,4.0,8.0,12.0
4.0,96,No,6.0,0.0,78.0
1.0,69,Yes,8.0,6.0,48.0
5.0,97,No,7.0,2.0,79.0
5.0,82,No,8.0,3.0,66.0
7.0,91,No,8.0,1.0,82.0
8.0,76,No,6.0,0.0,67.0
4.0,87,Yes,5.0,9.0,75.0
7.0,62,No,7.0,2.0,52.0
4.997325309261116,40,No,9.0,9.0,25.0
3.0,58,Yes,8.0,8.0,39.0
6.0,85,No,4.0,0.0,66.0
4.0,42,Yes,7.0,2.0,24.0
3.0,41,No,5.0,4.0,17.0
9.0,95,Yes,7.0,2.0,93.0
4.997325309261116,76,No,9.0,3.0,62.0
7.0,56,Yes,9.0,3.0,47.0
6.0,67,No,8.0,0.0,55.0
5.0,57,Yes,4.0,5.0,41.0
7.0,72,Yes,8.0,6.0,67.0
6.0,54,Yes,5.0,6.0,43.0
2.0,61,Yes,6.0,5.0,42.0
4.997325309261116,80,Yes,9.0,6.0,64.0
2.0,66,No,4.0,2.0,42.0
3.0,94,No,9.0,4.0,77.0
1.0,76,Yes,5.0,6.0,52.0
8.0,71,Yes,5.0,9.0,62.0
6.0,99,No,9.0,4.0,90.0
4.997325309261116,84,No,8.0,9.0,60.0
8.0,58,Yes,9.0,1.0,49.0
6.0,67,No,8.0,5.0,54.0
7.0,67,Yes,9.0,6.0,61.0
1.0,95,Yes,8.0,1.0,67.0
7.0,49,Yes,6.0,9.0,42.0
3.0,59,No,7.0,7.0,43.0
8.0,64,Yes,7.0,4.0,58.0
6.0,60,No,8.0,7.0,50.0
4.0,53,No,8.0,2.0,34.0
8.0,61,No,6.0,1.0,51.0
9.0,92,No,6.5290777158481434,6.0,89.0
2.0,65,Yes,6.0,4.0,41.0
6.0,83,Yes,5.0,4.0,70.0
5.0,50,No,9.0,7.0,35.0
4.997325309261116,94,Yes,7.0,8.0,79.0
3.0,46,No,8.0,7.0,26.0
8.0,56,Yes,4.0,9.0,46.0
8.0,57,Yes,5.0,1.0,51.0
5.0,46,Yes,9.0,9.0,30.0
8.0,95,Yes,4.0,6.0,88.0
8.0,59,Yes,6.0,4.0,55.0
3.0,77,Yes,9.0,6.0,60.0
2.0,50,No,6.0,2.0,26.0
9.0,83,Yes,6.5290777158481434,3.0,85.0
2.0,97,Yes,8.0,6.0,76.0
9.0,55,Yes,6.0,1.0,53.0
4.0,90,No,4.0,1.0,70.0
2.0,94,Yes,5.0,0.0,64.0
1.0,66,Yes,8.0,0.0,41.0
4.0,90,Yes,5.0,0.0,73.0
9.0,50,No,6.5290777158481434,5.0,47.0
9.0,55,Yes,7.0,4.0,49.0
4.0,62,No,6.5290777158481434,9.0,53.0
9.0,99,No,8.0,7.0,95.0
6.0,98,Yes,6.0,4.0,87.0
1.0,51,Yes,8.0,0.0,26.0
6.0,98,No,7.0,7.0,89.0
9.0,79,No,4.0,5.0,73.0
2.0,42,Yes,4.0,7.0,19.0
6.0,41,Yes,9.0,1.0,33.0
2.0,99,No,4.0,9.0,75.0
4.0,77,No,7.0,7.0,59.0
8.0,87,No,5.0,5.0,79.0
4.997325309261116,91,No,7.0,0.0,82.0
4.997325309261116,63,Yes,7.0,0.0,58.0
1.0,86,Yes,4.0,4.0,59.0
2.0,85,No,8.0,6.0,63.0
6.0,73,No,9.0,3.0,60.0
4.997325309261116,59,Yes,5.0,9.0,55.0
3.0,57,Yes,6.5290777158481434,4.0,38.0
7.0,57,Yes,6.5290777158481434,2.0,48.0
6.0,41,No,5.0,1.0,24.0
6.0,40,Yes,8.0,1.0,27.0
1.0,59,Yes,5.0,4.0,34.0
5.0,73,Yes,5.0,3.0,59.0
3.0,80,No,4.0,1.0,60.0
7.0,80,No,8.0,4.0,75.0
3.0,87,Yes,4.0,9.0,67.0
5.0,50,No,4.0,8.0,36.0
7.0,66,No,9.0,7.0,60.0
3.0,62,Yes,4.0,8.0,43.0
2.0,77,No,7.0,8.0,52.0
6.0,83,Yes,6.0,7.0,73.0
8.0,42,Yes,6.0,8.0,36.0
4.997325309261116,51,Yes,6.5290777158481434,3.0,37.0
9.0,69,No,5.0,7.0,66.0
7.0,62,No,8.0,8.0,54.0
7.0,40,No,8.0,8.0,31.0
3.0,80,No,4.0,2.0,59.0
6.0,59,No,8.0,5.0,49.0
5.0,93,Yes,8.0,6.0,80.0
1.0,45,Yes,8.0,2.0,19.0
3.0,50,No,6.0,4.0,27.0
1.0,74,Yes,7.0,0.0,51.0
4.0,43,No,9.0,2.0,25.0
3.0,68,No,5.0,7.0,48.0
4.0,98,Yes,7.0,2.0,82.0
3.0,90,Yes,5.0,8.0,70.0
6.0,68,No,5.0,5.0,57.0
6.0,77,No,7.0,6.0,69.0
7.0,40,No,7.0,5.0,32.0
9.0,79,No,7.0,7.0,78.0
7.0,47,Yes,9.0,6.0,41.0
1.0,96,No,7.0,9.0,72.0
8.0,77,No,9.0,0.0,71.0
5.0,56,Yes,4.0,2.0,44.0
9.0,58,No,6.0,2.0,57.0
5.0,72,No,9.0,2.0,57.0
5.0,54,No,6.0,3.0,41.0
2.0,84,No,8.0,0.0,62.0
4.997325309261116,70,No,4.0,1.0,48.0
9.0,60,No,5.0,4.0,59.0
7.0,42,Yes,7.0,5.0,34.0
4.997325309261116,41,No,8.0,8.0,17.0
3.0,74,Yes,5.0,1.0,54.0
2.0,80,No,6.0,8.0,55.0
1.0,98,Yes,5.0,6.0,73.0
9.0,55,Yes,7.0,8.0,50.0
8.0,95,Yes,7.0,3.0,91.0
5.0,84,Yes,9.0,6.0,73.0
2.0,90,No,9.0,0.0,70.0
1.0,98,No,6.0,7.0,74.0
7.0,89,No,7.0,6.0,86.0
2.0,60,Yes,4.0,6.0,34.0
1.0,51,Yes,8.0,1.0,25.0
2.0,67,Yes,6.0,9.0,47.0
7.0,51,Yes,6.0,8.0,45.0
7.0,72,Yes,5.0,7.0,62.0
6.0,59,Yes,6.0,0.0,49.0
5.0,79,Yes,8.0,0.0,62.0
4.997325309261116,88,No,4.0,4.0,65.0
3.0,60,Yes,5.0,1.0,40.0
9.0,99,No,8.0,0.0,97.0
4.0,91,No,9.0,9.0,79.0
9.0,93,Yes,6.0,7.0,93.0
4.0,78,Yes,7.0,3.0,60.0
2.0,80,Yes,9.0,1.0,61.0
4.0,88,Yes,7.0,4.0,73.0
6.0,98,No,8.0,5.0,89.0
6.0,81,Yes,4.0,7.0,71.0
5.0,75,No,7.0,6.0,61.0
1.0,61,Yes,8.0,6.0,39.0
4.997325309261116,65,No,5.0,0.0,44.0
5.0,46,No,6.0,2.0,32.0
6.0,46,No,4.0,2.0,35.0
4.997325309261116,47,No,4.0,6.0,20.0
9.0,65,No,5.0,1.0,62.0
3.0,63,Yes,4.0,9.0,42.0
3.0,63,Yes,8.0,6.0,43.0
2.0,79,Yes,4.0,8.0,56.0
8.0,87,No,4.0,0.0,79.0
3.0,51,Yes,4.0,1.0,30.0
6.0,86,No,8.0,5.0,73.0
2.0,47,No,9.0,1.0,25.0
7.0,93,Yes,6.0,1.0,84.0
4.0,48,No,7.0,4.0,27.0
9.0,42,Yes,9.0,6.0,41.0
4.997325309261116,93,No,4.0,3.0,92.0
7.0,60,Yes,6.5290777158481434,5.0,53.0
8.0,70,No,5.0,2.0,63.0
3.0,87,Yes,8.0,3.0,67.0
4.997325309261116,86,Yes,6.0,3.0,74.0
2.0,63,No,4.0,3.0,37.0
7.0,43,No,8.0,0.0,33.0
8.0,59,No,7.0,3.0,58.0
9.0,55,Yes,6.0,3.0,55.0
4.997325309261116,49,Yes,6.0,5.0,40.0
8.0,82,No,8.0,8.0,79.0
9.0,65,Yes,9.0,9.0,68.0
6.0,68,Yes,5.0,5.0,57.0
2.0,44,No,9.0,5.0,20.0
4.997325309261116,50,Yes,6.0,6.0,28.0
4.0,68,Yes,5.0,6.0,50.0
9.0,84,Yes,6.0,0.0,80.0
4.997325309261116,54,No,6.0,7.0,44.0
2.0,45,Yes,6.0,0.0,19.0
8.0,87,No,7.0,8.0,81.0
7.0,54,Yes,5.0,3.0,46.0
9.0,82,Yes,7.0,8.0,83.0
4.997325309261116,59,Yes,5.0,7.0,58.0
3.0,73,Yes,7.0,8.0,53.0
1.0,99,Yes,7.0,5.0,73.0
2.0,99,No,7.0,8.0,79.0
2.0,41,Yes,8.0,3.0,15.0
4.0,83,Yes,7.0,2.0,62.0
6.0,55,Yes,9.0,2.0,46.0
4.997325309261116,58,Yes,9.0,7.0,41.0
9.0,73,No,6.0,1.0,68.0
4.0,88,Yes,4.0,5.0,72.0
6.0,53,Yes,7.0,8.0,43.0
6.0,63,Yes,4.0,8.0,51.0
1.0,67,Yes,4.0,7.0,38.0
8.0,87,No,6.5290777158481434,7.0,80.0
3.0,71,No,4.0,0.0,48.0
6.0,76,Yes,4.0,6.0,63.0
4.997325309261116,49,Yes,9.0,0.0,31.0
2.0,88,Yes,4.0,8.0,66.0
5.0,84,Yes,5.0,2.0,69.0
4.997325309261116,87,Yes,7.0,0.0,62.0
9.0,48,No,7.0,7.0,49.0
7.0,63,No,4.0,6.0,54.0
3.0,75,Yes,6.0,1.0,57.0
4.0,95,Yes,6.5290777158481434,6.0,77.0
6.0,68,Yes,6.0,4.0,56.0
4.997325309261116,99,No,6.0,6.0,79.0
7.0,68,Yes,4.0,9.0,60.0
6.0,97,Yes,8.0,6.0,88.0
9.0,87,No,4.0,1.0,83.0
5.0,62,No,9.0,1.0,43.0
4.0,66,Yes,8.0,6.0,48.0
3.0,70,Yes,5.0,2.0,50.0
4.997325309261116,82,Yes,8.0,3.0,61.0
3.0,46,Yes,4.0,6.0,24.0
3.0,88,No,4.0,1.0,71.0
7.0,93,No,6.0,1.0,81.0
7.0,84,Yes,4.0,8.0,76.0
4.997325309261116,43,No,9.0,0.0,17.0
3.0,53,Yes,4.0,2.0,30.0
8.0,81,No,7.0,9.0,78.0
9.0,81,Yes,7.0,3.0,78.0
4.997325309261116,49,Yes,6.0,4.0,37.0
7.0,98,No,8.0,2.0,86.0
8.0,83,No,8.0,8.0,77.0
6.0,73,No,7.0,4.0,63.0
3.0,65,No,9.0,6.0,46.0
1.0,62,No,5.0,6.0,38.0
7.0,48,Yes,6.5290777158481434,8.0,41.0
1.0,76,Yes,7.0,1.0,51.0
1.0,47,No,9.0,2.0,24.0
9.0,92,Yes,5.0,3.0,88.0
7.0,53,Yes,8.0,7.0,50.0
4.0,46,Yes,7.0,0.0,30.0
6.0,46,Yes,4.0,8.0,32.0
1.0,48,No,5.0,4.0,18.0
7.0,42,Yes,5.0,3.0,29.0
6.0,53,Yes,5.0,7.0,41.0
4.997325309261116,56,Yes,8.0,8.0,37.0
7.0,89,Yes,9.0,2.0,85.0
3.0,83,No,6.0,3.0,67.0
1.0,61,Yes,4.0,0.0,30.0
4.0,85,Yes,7.0,2.0,69.0
3.0,65,Yes,9.0,9.0,43.0
1.0,97,No,5.0,4.0,72.0
4.997325309261116,67,No,8.0,7.0,47.0
5.0,84,Yes,5.0,0.0,69.0
8.0,53,Yes,6.5290777158481434,0.0,48.0
1.0,48,No,7.0,2.0,20.0
4.0,90,Yes,4.0,8.0,73.0
4.0,65,No,5.0,8.0,49.0
5.0,41,Yes,8.0,0.0,26.0
7.0,50,Yes,6.5290777158481434,3.0,44.0
8.0,56,No,6.0,7.0,49.0
6.0,73,Yes,8.0,1.0,61.0
1.0,58,Yes,6.0,3.0,28.0
7.0,78,Yes,4.0,6.0,74.0
3.0,57,No,7.0,6.0,33.0
6.0,52,No,6.0,4.0,42.0
8.0,44,Yes,5.0,6.0,39.0
4.997325309261116,89,Yes,9.0,5.0,82.0
6.0,62,Yes,5.0,1.0,48.0
9.0,97,Yes,6.5290777158481434,8.0,95.0
9.0,95,No,8.0,4.0,92.0
1.0,63,No,9.0,1.0,36.0
1.0,68,No,5.0,5.0,37.0
1.0,87,Yes,9.0,9.0,65.0
8.0,86,Yes,6.0,4.0,82.0
7.0,47,No,7.0,1.0,37.0
3.0,65,Yes,5.0,9.0,45.0
2.0,54,Yes,8.0,9.0,34.0
4.0,96,No,9.0,6.0,78.0
3.0,40,Yes,8.0,9.0,18.0
7.0,67,No,9.0,1.0,59.0
8.0,88,Yes,5.0,6.0,82.0
6.0,86,Yes,7.0,5.0,75.0
4.997325309261116,85,Yes,4.0,3.0,65.0
6.0,53,Yes,5.0,3.0,40.0
2.0,81,Yes,8.0,5.0,60.0
7.0,73,No,4.0,8.0,67.0
7.0,98,No,7.0,9.0,95.0
4.0,70,Yes,8.0,5.0,56.0
8.0,45,Yes,7.0,5.0,35.0
4.0,88,No,9.0,0.0,73.0
7.0,44,No,5.0,4.0,37.0
4.0,70,Yes,7.0,0.0,53.0
5.0,76,No,8.0,8.0,62.0
4.997325309261116,54,No,5.0,9.0,44.0
3.0,54,No,8.0,3.0,36.0
5.0,91,Yes,8.0,1.0,76.0
3.0,82,No,6.5290777158481434,8.0,60.0
5.0,44,No,6.0,5.0,28.0
3.0,67,No,7.0,9.0,48.0
4.997325309261116,72,No,7.0,2.0,62.0
1.0,50,Yes,4.0,1.0,19.0
9.0,82,No,9.0,5.0,80.0
9.0,45,No,7.0,9.0,46.0
4.997325309261116,62,No,4.0,5.0,47.0
9.0,79,Yes,7.0,8.0,79.0
6.0,41,Yes,7.0,4.0,27.0
5.0,54,Yes,8.0,8.0,43.0
3.0,62,No,4.0,4.0,43.0
8.0,61,No,9.0,1.0,56.0
4.0,48,No,6.5290777158481434,0.0,27.0
3.0,86,Yes,9.0,8.0,70.0
6.0,79,No,6.0,9.0,70.0
8.0,69,No,4.0,6.0,61.0
9.0,55,Yes,4.0,2.0,53.0
4.997325309261116,98,No,4.0,5.0,87.0
5.0,85,No,8.0,9.0,68.0
2.0,86,Yes,4.0,3.0,61.0
2.0,91,Yes,8.0,8.0,70.0
9.0,69,Yes,6.0,1.0,65.0
2.0,84,Yes,5.0,3.0,61.0
2.0,48,Yes,8.0,0.0,27.0
3.0,40,No,6.5290777158481434,6.0,22.0
3.0,98,Yes,4.0,3.0,81.0
4.0,77,No,5.0,4.0,60.0
7.0,47,No,8.0,0.0,41.0
9.0,98,Yes,9.0,1.0,98.0
2.0,98,Yes,9.0,3.0,79.0
4.0,91,No,7.0,1.0,77.0
9.0,57,No,5.0,0.0,51.0
2.0,66,No,6.0,9.0,43.0
1.0,57,Yes,8.0,0.0,27.0
8.0,71,No,9.0,5.0,69.0
9.0,97,Yes,9.0,1.0,98.0
7.0,88,No,8.0,2.0,80.0
8.0,71,No,9.0,4.0,68.0
4.0,92,No,6.0,2.0,76.0
4.0,87,Yes,9.0,5.0,72.0
2.0,84,Yes,8.0,6.0,64.0
8.0,93,No,4.0,9.0,87.0
2.0,75,No,9.0,5.0,53.0
9.0,75,No,8.0,1.0,71.0
4.0,60,Yes,4.0,8.0,40.0
4.997325309261116,85,Yes,9.0,1.0,58.0
4.997325309261116,71,Yes,9.0,5.0,55.0
3.0,70,Yes,6.5290777158481434,8.0,50.0
4.997325309261116,76,Yes,7.0,8.0,64.0
7.0,55,No,6.5290777158481434,1.0,44.0
8.0,85,No,5.0,8.0,79.0
4.997325309261116,85,No,7.0,7.0,65.0
6.0,53,Yes,6.0,6.0,37.0
6.0,96,No,5.0,7.0,85.0
5.0,63,Yes,7.0,9.0,48.0
7.0,64,Yes,4.0,7.0,55.0
3.0,85,No,8.0,0.0,64.0
4.0,90,No,7.0,8.0,74.0
9.0,74,Yes,4.0,5.0,67.0
4.0,56,Yes,5.0,0.0,38.0
3.0,85,No,8.0,0.0,65.0
2.0,81,Yes,7.0,6.0,60.0
5.0,84,Yes,6.5290777158481434,9.0,72.0
4.0,93,Yes,7.0,1.0,73.0
8.0,43,No,5.0,5.0,34.0
7.0,50,Yes,7.0,4.0,45.0
6.0,86,Yes,4.0,4.0,75.0
2.0,54,Yes,6.0,9.0,28.0
3.0,69,Yes,4.0,5.0,48.0
9.0,63,Yes,8.0,7.0,64.0
9.0,41,Yes,7.0,4.0,42.0
5.0,82,Yes,6.0,7.0,72.0
3.0,73,No,6.5290777158481434,4.0,52.0
2.0,62,No,8.0,9.0,40.0
8.0,70,No,8.0,5.0,61.0
6.0,76,Yes,6.0,7.0,66.0
7.0,52,No,8.0,1.0,43.0
1.0,72,No,8.0,6.0,49.0
4.997325309261116,46,Yes,7.0,2.0,16.0
2.0,71,No,4.0,8.0,46.0
3.0,46,Yes,9.0,9.0,28.0
1.0,81,Yes,5.0,6.0,57.0
5.0,77,Yes,6.0,2.0,62.0
3.0,91,No,5.0,7.0,76.0
1.0,83,Yes,6.5290777158481434,9.0,56.0
4.997325309261116,52,No,6.0,1.0,44.0
6.0,63,Yes,4.0,9.0,49.0
9.0,67,Yes,6.0,7.0,64.0
3.0,71,No,6.0,6.0,52.0
9.0,82,Yes,4.0,4.0,79.0
9.0,57,No,8.0,3.0,52.0
1.0,73,Yes,9.0,9.0,52.0
3.0,87,Yes,5.0,9.0,71.0
6.0,73,Yes,6.0,0.0,59.0
8.0,90,Yes,4.0,3.0,90.0
4.0,77,Yes,6.0,5.0,58.0
5.0,40,Yes,4.0,5.0,25.0
9.0,82,Yes,6.5290777158481434,1.0,78.0
6.0,89,Yes,7.0,8.0,77.0
7.0,81,No,8.0,0.0,73.0
7.0,70,No,7.0,3.0,61.0
4.997325309261116,89,No,4.0,3.0,71.0
4.0,99,Yes,6.0,1.0,82.0
4.0,40,No,8.0,7.0,25.0
5.0,90,No,5.0,1.0,76.0
5.0,55,Yes,9.0,1.0,39.0
8.0,97,No,8.0,1.0,91.0
2.0,54,No,7.0,4.0,34.0
7.0,72,No,4.0,3.0,64.0
1.0,62,No,7.0,1.0,36.0
1.0,92,No,8.0,0.0,67.0
4.0,80,No,9.0,0.0,63.0
7.0,73,Yes,6.0,1.0,64.0
2.0,56,No,4.0,0.0,29.0
2.0,64,Yes,6.0,8.0,41.0
1.0,95,No,6.0,1.0,70.0
2.0,81,Yes,9.0,2.0,57.0
7.0,45,No,8.0,8.0,36.0
9.0,70,No,7.0,4.0,67.0
6.0,44,No,6.0,7.0,29.0
2.0,79,No,6.0,6.0,58.0
9.0,79,No,6.0,5.0,77.0
7.0,69,Yes,6.5290777158481434,1.0,60.0
4.997325309261116,44,No,6.0,3.0,16.0
9.0,51,No,6.0,8.0,50.0
2.0,46,Yes,8.0,6.0,25.0
4.0,84,No,6.0,2.0,68.0
9.0,52,No,9.0,5.0,52.0
4.0,88,No,9.0,7.0,72.0
4.997325309261116,43,No,6.0,7.0,21.0
1.0,89,No,9.0,7.0,63.0
7.0,81,Yes,8.0,7.0,74.0
6.0,42,No,4.0,9.0,24.0
4.0,51,Yes,9.0,5.0,33.0
6.0,40,No,9.0,9.0,29.0
6.0,66,No,7.0,2.0,53.0
4.0,82,Yes,8.0,8.0,68.0
6.0,89,No,9.0,2.0,75.0
8.0,52,No,4.0,3.0,41.0
3.0,56,Yes,6.5290777158481434,9.0,34.0
4.0,47,No,6.0,0.0,29.0
1.0,71,No,8.0,1.0,44.0
4.0,59,Yes,9.0,5.0,42.0
9.0,90,Yes,6.0,0.0,90.0
8.0,56,No,8.0,8.0,52.0
4.0,73,No,7.0,7.0,55.0
7.0,74,No,9.0,1.0,63.0
3.0,74,Yes,4.0,1.0,56.0
9.0,77,Yes,8.0,7.0,76.0
4.0,81,No,4.0,7.0,62.0
2.0,63,No,6.0,0.0,39.0
5.0,93,No,6.0,4.0,78.0
2.0,57,Yes,7.0,1.0,35.0
6.0,89,Yes,6.5290777158481434,0.0,74.0
1.0,85,Yes,5.0,2.0,58.0
6.0,87,No,5.0,2.0,72.0
4.0,78,No,7.0,9.0,62.0
3.0,72,No,9.0,8.0,52.0
2.0,88,Yes,6.0,9.0,65.0
